Year,Month,Day,Observed Q (mm/day),Rainfall (mm/day),PET (mm/day)
1985,9,6,2.511031641,0.058311,3.9979
1985,9,7,2.155672325,0,4.4048
1985,9,8,1.974399879,0,4.6715
1985,9,9,1.983545156,0,4.8103
1985,9,10,1.633085094,0.0083781,4.5998
1985,9,11,1.604342797,9.5343,4.3617
1985,9,12,1.761118966,26.091,3.715
1985,9,13,2.427417684,5.715,3.5177
1985,9,14,1.940105092,9.1816,3.2938
1985,9,15,2.087082751,3.6139,3.5544
1985,9,16,1.994976751,1.5385,4.0691
1985,9,17,2.385937323,1.9582,4.2021
1985,9,18,2.320940536,1.7837,4.4806
1985,9,19,2.455506748,0.69406,4.3608
1985,9,20,2.283706196,0.88936,4.5752
1985,9,21,1.783328923,6.6846,4.4463
1985,9,22,2.743582958,27.772,3.3006
1985,9,23,3.108414169,3.1641,3.4215
1985,9,24,2.289258685,1.7907,3.6558
1985,9,25,2.520176918,0.7315,3.608
1985,9,26,1.91070956,0.011873,4.184
1985,9,27,1.757199561,0.053248,4.2638
1985,9,28,2.101780516,0.94384,4.4723
1985,9,29,1.515502968,0,4.5995
1985,9,30,1.430582543,0,4.7168
1985,10,1,1.366565607,0.010999,4.7488
1985,10,2,1.306468075,0.22395,4.4341
1985,10,3,1.271193437,3.8471,4.1814
1985,10,4,1.230692927,4.7381,3.8728
1985,10,5,1.275112842,3.2603,3.5253
1985,10,6,1.649415945,3.8222,3.6174
1985,10,7,1.584092541,0.15204,3.9456
1985,10,8,1.3913885,0.48351,3.7815
1985,10,9,1.37832382,5.4233,3.6422
1985,10,10,1.093513779,7.0455,3.5442
1985,10,11,2.188334026,7.2096,3.4441
1985,10,12,1.925407326,8.6021,3.029
1985,10,13,1.90091105,4.5784,2.8344
1985,10,14,1.861717008,0.4476,3.4551
1985,10,15,1.7310702,0.27041,3.6623
1985,10,16,1.608588818,0,3.8841
1985,10,17,1.535099989,0,3.8973
1985,10,18,1.510603712,0,4.2942
1985,10,19,1.466510415,0,4.3841
1985,10,20,1.446913394,0,4.3964
1985,10,21,1.420784032,0,4.3892
1985,10,22,1.404453181,0,4.2336
1985,10,23,1.38158999,0,4.0816
1985,10,24,1.192805353,0,4.1531
1985,10,25,1.144792651,0,4.238
1985,10,26,1.086328205,0,4.301
1985,10,27,1.221547651,0,4.282
1985,10,28,0.971685631,0,4.3759
1985,10,29,0.94555627,0,4.3424
1985,10,30,1.149691906,0,4.41
1985,10,31,1.120296375,0,4.3976
1985,11,1,1.022964503,0,4.3247
1985,11,2,0.931838355,0,4.1828
1985,11,3,0.989649567,0,4.0606
1985,11,4,0.904729142,0,3.9539
1985,11,5,0.940657014,0,3.9608
1985,11,6,0.84691793,0,3.9802
1985,11,7,0.823074888,0,4.1034
1985,11,8,0.788780101,0,4.1234
1985,11,9,0.751219143,0,4.2558
1985,11,10,0.725089782,0,4.1945
1985,11,11,0.666298718,0,4.1224
1985,11,12,0.620572336,0,4.0882
1985,11,13,0.548716592,0,3.949
1985,11,14,0.463796167,0,3.7806
1985,11,15,0.459876763,0,3.7351
1985,11,16,0.350460061,0,3.6711
1985,11,17,0.293955317,0,3.5845
1985,11,18,0.351766529,0,3.5986
1985,11,19,0.146977658,0,3.6805
1985,11,20,0.320737913,0,3.606
1985,11,21,0.261946849,0,3.6713
1985,11,22,0.248555551,0,3.8154
1985,11,23,0.202502552,0,3.7981
1985,11,24,0.195970211,0,3.7144
1985,11,25,0.234184403,0,3.6528
1985,11,26,0.221772956,0,3.6935
1985,11,27,0.16984085,0,3.611
1985,11,28,0.16657468,0,3.481
1985,11,29,0.19499036,0,3.4677
1985,11,30,0.178659509,0,3.4835
1985,12,1,0.194337126,0,3.4551
1985,12,2,0.207728424,0,3.5059
1985,12,3,0.16984085,0,3.5188
1985,12,4,0.16657468,0,3.5508
1985,12,5,0.185845084,0,3.3805
1985,12,6,0.179965977,0,3.4806
1985,12,7,0.173760254,0,3.4719
1985,12,8,0.160042339,0,3.3928
1985,12,9,0.160042339,0,3.4492
1985,12,10,0.167554531,0,3.3967
1985,12,11,0.184865233,0,3.374
1985,12,12,0.149917212,0,3.3512
1985,12,13,0.146977658,0,3.2707
1985,12,14,0.145344573,0,3.3724
1985,12,15,0.145344573,0,3.3187
1985,12,16,0.175393339,0,3.5484
1985,12,17,0.145344573,0.13188,3.2825
1985,12,18,0.145344573,0,3.3718
1985,12,19,0.142078403,0,3.3281
1985,12,20,0.142078403,0,3.2994
1985,12,21,0.165268212,0,3.3811
1985,12,22,0.16984085,0,3.3785
1985,12,23,0.154163233,0,3.3173
1985,12,24,0.135546063,0,3.3125
1985,12,25,0.132279893,0,3.3257
1985,12,26,0.126727403,0,3.3834
1985,12,27,0.126074169,0,3.2071
1985,12,28,0.124114467,0,3.4144
1985,12,29,0.124114467,0,3.2867
1985,12,30,0.120848297,0,3.2375
1985,12,31,0.119215212,0,3.2682
1986,1,1,0.14795751,0,3.1465
1986,1,2,0.139792084,0,3.076
1986,1,3,0.137505765,0,2.9021
1986,1,4,0.135546063,0,2.9811
1986,1,5,0.130646808,0,3.0517
1986,1,6,0.129013722,0,3.199
1986,1,7,0.107783616,0,3.3101
1986,1,8,0.107783616,0,3.3235
1986,1,9,0.107783616,0,3.4196
1986,1,10,0.107783616,0,3.4883
1986,1,11,0.121828148,0,3.3969
1986,1,12,0.106150531,0,3.4412
1986,1,13,0.120848297,0,3.6549
1986,1,14,0.120848297,0,3.6112
1986,1,15,0.120848297,4.1109,3.4499
1986,1,16,0.101251276,0.076344,3.2975
1986,1,17,0.101251276,0,3.1616
1986,1,18,0.101251276,0,3.531
1986,1,19,0.099618191,0,3.4349
1986,1,20,0.102884361,0.42256,3.2703
1986,1,21,0.117908744,0.058401,3.0852
1986,1,22,0.10190451,0.003853,3.4746
1986,1,23,0.124441084,0,3.6364
1986,1,24,0.102884361,0.0042339,3.8239
1986,1,25,0.102884361,0.034655,3.6984
1986,1,26,0.102884361,0.7563,3.7666
1986,1,27,0.107130382,0.82962,3.2827
1986,1,28,0.101251276,0.6302,3.5199
1986,1,29,0.102884361,0.51653,3.4175
1986,1,30,0.078388085,0,3.7261
1986,1,31,0.099618191,0.046573,3.684
1986,2,1,0.109743318,0.036604,3.2878
1986,2,2,0.097985106,0.11398,3.4559
1986,2,3,0.106803765,0,3.7352
1986,2,4,0.110723169,0,3.9067
1986,2,5,0.111049786,5.8482,3.773
1986,2,6,0.096352021,7.7736,3.4823
1986,2,7,0.107783616,8.5459,3.6997
1986,2,8,0.124114467,13.122,2.9769
1986,2,9,0.107783616,0.64908,3.5269
1986,2,10,0.16984085,23.058,3.5336
1986,2,11,0.261293615,6.7368,3.1677
1986,2,12,0.333149359,9.9597,3.3136
1986,2,13,0.398472763,7.4973,3.411
1986,2,14,0.457263826,7.8566,3.5962
1986,2,15,0.529446188,7.0541,3.5769
1986,2,16,0.627431293,0.49397,3.6632
1986,2,17,0.652254187,0.00096326,3.7075
1986,2,18,0.562107889,0,3.7877
1986,2,19,0.543164102,0,4.058
1986,2,20,0.531079273,0,4.1901
1986,2,21,0.472941443,0,4.2513
1986,2,22,0.408924508,0.25654,4.5585
1986,2,23,0.369077231,2.801,4.3371
1986,2,24,0.34294787,0.39066,4.0485
1986,2,25,0.248228934,0.019601,3.8957
1986,2,26,0.184865233,0.11418,4.0208
1986,2,27,0.175719956,1.8671,4.2308
1986,2,28,0.155796318,9.8099,3.9913
1986,3,1,0.165921446,15.677,3.6255
1986,3,2,0.213934147,3.3532,4.1046
1986,3,3,0.326617019,0.23875,4.3343
1986,3,4,0.261293615,0,4.5686
1986,3,5,0.235164254,0,4.7021
1986,3,6,0.238430424,0,4.7465
1986,3,7,0.261293615,0,4.8701
1986,3,8,0.261293615,0.40103,5.0189
1986,3,9,0.248228934,2.8714,4.9886
1986,3,10,0.256067743,0.39991,5.1942
1986,3,11,0.230264998,0.975,5.4205
1986,3,12,0.205768722,1.6252,5.3909
1986,3,13,0.181272445,0.056026,5.4104
1986,3,14,0.14567119,0.0075493,5.4898
1986,3,15,0.140118701,0,5.3728
1986,3,16,0.107783616,0.015457,5.552
1986,3,17,0.130320191,0,5.1091
1986,3,18,0.120195063,0,5.3627
1986,3,19,0.113662723,0,5.7775
1986,3,20,0.097985106,0,5.7798
1986,3,21,0.108763467,0,5.4937
1986,3,22,0.104517446,0,5.5186
1986,3,23,0.101251276,0,5.9463
1986,3,24,0.098964957,0,5.9138
1986,3,25,0.094718935,0,5.8713
1986,3,26,0.093412467,0,5.6016
1986,3,27,0.09308585,0,5.7086
1986,3,28,0.092759233,0,5.9548
1986,3,29,0.092432616,0,6.4794
1986,3,30,0.092105999,0.070206,6.7674
1986,3,31,0.092105999,0,6.5258
1986,4,1,0.085573659,0,6.3272
1986,4,2,0.084920425,0,6.3734
1986,4,3,0.07773485,0,6.5184
1986,4,4,0.075121914,0,6.2726
1986,4,5,0.074142063,0,6.6135
1986,4,6,0.071855744,0,5.9859
1986,4,7,0.068262957,0,6.1638
1986,4,8,0.062710468,0,6.7342
1986,4,9,0.064343553,0,6.9853
1986,4,10,0.062710468,0,7.1891
1986,4,11,0.065976638,0,7.1382
1986,4,12,0.064016936,0,7.1107
1986,4,13,0.057157978,0,7.2869
1986,4,14,0.05911768,0,7.2238
1986,4,15,0.057484595,0,7.3122
1986,4,16,0.056178127,0,7.2622
1986,4,17,0.055198276,0,7.3253
1986,4,18,0.05258534,0,7.4082
1986,4,19,0.053565191,0,7.4277
1986,4,20,0.050625638,0,7.4378
1986,4,21,0.05258534,0,7.4585
1986,4,22,0.050625638,0,7.3269
1986,4,23,0.050625638,0,7.3112
1986,4,24,0.04931917,0,7.2756
1986,4,25,0.048339319,0,7.3949
1986,4,26,0.047359468,0.51301,7.0836
1986,4,27,0.045726383,0.79451,6.8939
1986,4,28,0.046706234,0.0043459,6.8297
1986,4,29,0.042460212,2.7509,6.9321
1986,4,30,0.045726383,0.59901,6.5619
1986,5,1,0.046053,2.3866,7.0758
1986,5,2,0.044419915,0,7.138
1986,5,3,0.046379617,0,7.1722
1986,5,4,0.046379617,0.09711,7.7139
1986,5,5,0.050299021,0,7.535
1986,5,6,0.050299021,0,7.3876
1986,5,7,0.048665936,0,7.6728
1986,5,8,0.046379617,0,7.5915
1986,5,9,0.037560957,0,7.3087
1986,5,10,0.037560957,0.639,7.157
1986,5,11,0.037560957,0,7.0641
1986,5,12,0.042460212,0.60809,7.4345
1986,5,13,0.042460212,0.080914,7.3941
1986,5,14,0.039194042,1.2166,7.7303
1986,5,15,0.039194042,0.22417,7.6646
1986,5,16,0.048992553,1.1645,7.5844
1986,5,17,0.042786829,1.8213,7.6875
1986,5,18,0.044093298,1.7153,7.059
1986,5,19,0.048339319,0,7.4109
1986,5,20,0.048992553,0,7.088
1986,5,21,0.042133595,0,7.0186
1986,5,22,0.04050051,0,7.4083
1986,5,23,0.045726383,0,7.6487
1986,5,24,0.044093298,0,7.8582
1986,5,25,0.044093298,0,7.7597
1986,5,26,0.037560957,0,7.5466
1986,5,27,0.037560957,0,7.5737
1986,5,28,0.034948021,0.29648,7.2337
1986,5,29,0.034294787,2.5658,7.2047
1986,5,30,0.032661702,2.5641,6.3497
1986,5,31,0.032661702,2.7586,6.9601
1986,6,1,0.003919404,1.3468,6.5977
1986,6,2,0.034948021,0.93802,6.3109
1986,6,3,0.034294787,0,6.97
1986,6,4,0.037560957,0,6.9474
1986,6,5,0.039847276,0,7.3283
1986,6,6,0.035927872,0,7.251
1986,6,7,0.03396817,0,7.4672
1986,6,8,0.032661702,0,7.5865
1986,6,9,0.032661702,0,7.7336
1986,6,10,0.032988319,0,8.0696
1986,6,11,0.032661702,0,7.7545
1986,6,12,0.032008468,0,7.2993
1986,6,13,0.028415681,0.021035,7.313
1986,6,14,0.028415681,0.97303,7.42
1986,6,15,0.028742298,1.7959,7.1417
1986,6,16,0.028089064,0.31396,6.9569
1986,6,17,0.032661702,3.7853,6.7886
1986,6,18,0.030375383,2.0014,6.4291
1986,6,19,0.049645787,5.9358,5.8361
1986,6,20,0.04931917,19.946,6.4406
1986,6,21,0.048012702,36.561,5.0106
1986,6,22,0.048992553,16.784,4.0141
1986,6,23,0.481760103,14.537,4.3514
1986,6,24,0.947189355,14.223,4.0173
1986,6,25,1.470756436,33.809,4.1634
1986,6,26,1.401187011,10.216,3.3793
1986,6,27,1.576906967,25.556,2.9305
1986,6,28,1.01675878,11.177,3.313
1986,6,29,0.979851057,0.78952,4.1628
1986,6,30,0.980830908,14.829,4.7866
1986,7,1,1.110497864,0.15036,4.8194
1986,7,2,1.006307035,3.3597,5.1717
1986,7,3,0.928898802,0.12023,5.2155
1986,7,4,1.186273013,1.6485,5.1109
1986,7,5,0.900483121,1.1424,5.2933
1986,7,6,0.849204249,1.1252,4.9603
1986,7,7,0.816542547,29.796,5.0114
1986,7,8,0.904729142,62.646,3.8916
1986,7,9,1.435481798,23.884,3.2904
1986,7,10,2.301343515,12.033,3.1907
1986,7,11,1.83624088,4.6446,3.7678
1986,7,12,1.469449968,1.7513,4.5567
1986,7,13,1.404779798,4.2359,5.1756
1986,7,14,1.465857181,22.014,4.5743
1986,7,15,2.427744301,21.59,3.8724
1986,7,16,4.596807923,7.6677,4.1286
1986,7,17,5.209214834,3.2886,4.4889
1986,7,18,4.409329755,23.042,4.4265
1986,7,19,4.517439988,8.0411,4.2575
1986,7,20,1.959702113,3.4806,3.918
1986,7,21,5.670071447,5.5013,3.5697
1986,7,22,6.804738971,19.093,4.0513
1986,7,23,10.3537595,30.82,4.2712
1986,7,24,7.101960458,19.763,3.3418
1986,7,25,7.544199902,8.5816,3.724
1986,7,26,7.582414093,11.137,3.5235
1986,7,27,6.467016974,13.577,3.2083
1986,7,28,6.662987185,8.2562,3.6548
1986,7,29,6.528420973,6.2346,3.5237
1986,7,30,5.225872302,1.0604,4.24
1986,7,31,4.597461158,2.0899,4.2098
1986,8,1,4.860061241,8.5974,4.371
1986,8,2,3.762954674,3.7313,4.4222
1986,8,3,3.347824443,12.778,4.0472
1986,8,4,3.902420141,21.811,3.9135
1986,8,5,4.462568329,31.283,4.2955
1986,8,6,7.642838241,24.782,3.7509
1986,8,7,8.971516274,14.895,4.1202
1986,8,8,7.036637054,7.2047,3.9703
1986,8,9,5.735068234,4.2476,4.3027
1986,8,10,5.144218047,7.7186,4.6419
1986,8,11,4.528871584,5.4891,4.5715
1986,8,12,4.204867501,5.7412,4.7644
1986,8,13,3.402696103,12.302,4.2746
1986,8,14,2.886641213,16.041,4.299
1986,8,15,7.136581862,12.385,3.9293
1986,8,16,4.416188712,3.5154,3.8984
1986,8,17,3.756095717,2.2579,3.4483
1986,8,18,3.036885041,5.5968,3.1222
1986,8,19,2.532914981,1.3907,2.9348
1986,8,20,2.309835557,1.114,3.6173
1986,8,21,2.003142177,23.038,3.8868
1986,8,22,2.462039088,9.5625,3.0779
1986,8,23,2.456813216,0.22749,4.0439
1986,8,24,2.580274449,1.5441,3.959
1986,8,25,2.065852644,0.21519,4.2943
1986,8,26,1.662807243,0,4.5874
1986,8,27,1.829055306,0,4.7473
1986,8,28,1.727150796,0,4.7712
1986,8,29,1.57984652,0.015883,4.8109
1986,8,30,1.451812649,0.29606,4.8209
1986,8,31,1.404453181,0.27908,4.8566
1986,9,1,1.383549692,4.2434,4.6892
1986,9,2,1.451486032,0.72014,4.8082
1986,9,3,1.45605867,1.3068,4.9839
1986,9,4,1.341742713,0.0083333,5.031
1986,9,5,1.263354629,0.018123,4.8802
1986,9,6,1.220567799,0.0016801,4.8812
1986,9,7,1.224813821,1.2314,4.8696
1986,9,8,1.147732204,0.030623,5.1559
1986,9,9,1.140873247,0.18938,5.2925
1986,9,10,1.272173288,2.0804,5.1328
1986,9,11,1.234285714,7.7152,4.1901
1986,9,12,1.385509394,17.225,3.7596
1986,9,13,1.529220882,11.522,3.498
1986,9,14,1.339129777,18.337,3.5506
1986,9,15,1.518769138,1.7099,3.7788
1986,9,16,1.527587797,1.1235,4.2986
1986,9,17,1.360686501,0.0060036,4.6905
1986,9,18,1.061505311,0.5151,4.8358
1986,9,19,0.972992099,0,5.1043
1986,9,20,0.939023929,0.10455,5.084
1986,9,21,1.143159566,0.86266,5.0734
1986,9,22,1.098413034,0.22048,5.022
1986,9,23,1.178107587,0.95191,4.7979
1986,9,24,1.110497864,3.4277,4.64
1986,9,25,1.077836162,0.13923,4.4137
1986,9,26,1.118989907,0,4.2929
1986,9,27,1.162756587,0.30211,4.0305
1986,9,28,1.061505311,0.10358,4.2225
1986,9,29,1.112130949,2.4684,4.2026
1986,9,30,1.092533928,5.1116,4.4307
1986,10,1,1.078162779,0.29292,4.499
1986,10,2,1.04517446,0.60652,4.6341
1986,10,3,1.028843609,0.3075,4.618
1986,10,4,1.012512758,0.74164,4.4749
1986,10,5,1.005980418,3.6392,4.1862
1986,10,6,1.02329112,7.4387,3.947
1986,10,7,0.996181908,0.84756,3.9393
1986,10,8,0.989649567,0.50318,4.211
1986,10,9,0.979851057,0.38315,4.6091
1986,10,10,0.963520206,0,4.7346
1986,10,11,0.953721695,0,4.7909
1986,10,12,0.947189355,0,4.9504
1986,10,13,0.937390844,0.14724,4.8558
1986,10,14,0.930858504,1.0624,5.0696
1986,10,15,1.017412014,0,5.2385
1986,10,16,0.914527653,0,4.903
1986,10,17,0.888398291,0,4.8556
1986,10,18,0.881865951,0.098387,4.7503
1986,10,19,0.881865951,1.9125,4.4987
1986,10,20,0.8655351,0.54964,4.5668
1986,10,21,0.914527653,0.016958,4.5942
1986,10,22,0.947189355,0,4.6698
1986,10,23,0.943923185,0,4.5681
1986,10,24,0.924326163,0,4.4229
1986,10,25,0.930858504,0,4.3761
1986,10,26,0.783880845,0,4.3601
1986,10,27,0.87206744,0,4.342
1986,10,28,0.744686803,0,4.4213
1986,10,29,0.834179866,0,4.4916
1986,10,30,0.756771633,0,4.4936
1986,10,31,0.703533059,0,4.4311
1986,11,1,0.669564889,0,4.0798
1986,11,2,0.659766378,0,4.0111
1986,11,3,0.646701697,0.13618,3.9751
1986,11,4,0.658721204,0.39733,3.7505
1986,11,5,0.625471591,3.323,3.5396
1986,11,6,0.62122557,0,3.8207
1986,11,7,0.589543719,0,4.0248
1986,11,8,0.535651911,0,3.7612
1986,11,9,0.489925528,0,3.7264
1986,11,10,0.453997656,0,3.9198
1986,11,11,0.388674252,0,4.0897
1986,11,12,0.326617019,0,4.346
1986,11,13,0.261293615,0,4.2793
1986,11,14,0.225365743,0,4.3243
1986,11,15,0.224712509,0,4.3244
1986,11,16,0.182905531,0,4.2836
1986,11,17,0.17310702,0,4.1188
1986,11,18,0.174740105,0,4.0082
1986,11,19,0.169514233,0,3.8459
1986,11,20,0.153509999,0,3.8265
1986,11,21,0.150243829,0,3.7531
1986,11,22,0.12705402,0,3.7901
1986,11,23,0.143711488,0,3.9024
1986,11,24,0.143711488,0,3.8557
1986,11,25,0.128360488,0,3.9368
1986,11,26,0.130320191,0,3.8393
1986,11,27,0.10517068,0,3.8074
1986,11,28,0.137179148,0,3.7169
1986,11,29,0.133912978,0,3.8226
1986,11,30,0.130646808,0,3.7746
1986,12,1,0.117582127,0,3.656
1986,12,2,0.117582127,0,3.5146
1986,12,3,0.117582127,0,3.4213
1986,12,4,0.115949042,0,3.5016
1986,12,5,0.114315957,0,3.5924
1986,12,6,0.112682872,0,3.5148
1986,12,7,0.109416701,0,3.498
1986,12,8,0.106150531,0,3.4797
1986,12,9,0.102884361,0,3.5535
1986,12,10,0.101251276,0,3.4672
1986,12,11,0.101251276,0.0011201,3.4613
1986,12,12,0.101251276,0.40016,3.1789
1986,12,13,0.101251276,7.0873,3.08
1986,12,14,0.099618191,3.9437,3.1638
1986,12,15,0.10843685,0,3.1073
1986,12,16,0.122807999,0.34953,3.0148
1986,12,17,0.111376403,6.4769,2.3956
1986,12,18,0.109416701,0.20905,2.4515
1986,12,19,0.109416701,0.85921,2.7732
1986,12,20,0.130973425,1.0861,2.3325
1986,12,21,0.119215212,0.035103,2.6033
1986,12,22,0.124114467,0.00044803,2.921
1986,12,23,0.122481382,0.041555,3.2063
1986,12,24,0.120848297,4.4005,2.9659
1986,12,25,0.146977658,21.728,2.3819
1986,12,26,0.197603296,2.8248,2.5533
1986,12,27,0.244962764,0,2.5942
1986,12,28,0.25639436,0.0031362,2.4434
1986,12,29,0.270112275,0,2.9396
1986,12,30,0.283176955,0,2.9935
1986,12,31,0.267499338,0,3.1735
1987,1,1,0.237123956,0,2.9863
1987,1,2,0.205115488,0,3.1412
1987,1,3,0.182252297,0,3.2312
1987,1,4,0.156776169,0,3.2857
1987,1,5,0.135546063,0,3.4078
1987,1,6,0.128687105,0,3.526
1987,1,7,0.120195063,0,3.496
1987,1,8,0.115622425,0.056541,3.3683
1987,1,9,0.112029637,3.9329,3.152
1987,1,10,0.10843685,3.1043,2.5561
1987,1,11,0.117582127,11.66,2.6621
1987,1,12,0.174413488,14.278,2.4084
1987,1,13,0.15122368,0.21539,2.5612
1987,1,14,0.163308509,1.9309,2.6644
1987,1,15,0.14567119,3.2729,2.3752
1987,1,16,0.167227914,0.032751,2.807
1987,1,17,0.205768722,0.11909,2.9193
1987,1,18,0.223732658,1.0969,3.1318
1987,1,19,0.209688126,0.078406,2.6278
1987,1,20,0.18519185,0.70739,2.9032
1987,1,21,0.177679658,0,3.0351
1987,1,22,0.160042339,0,3.1177
1987,1,23,0.143058254,0,3.1682
1987,1,24,0.13260651,0,3.4421
1987,1,25,0.127380637,0,3.5299
1987,1,26,0.118888595,0,3.557
1987,1,27,0.120848297,0,3.6386
1987,1,28,0.113336106,0,3.695
1987,1,29,0.109090084,0,3.6733
1987,1,30,0.102557744,0,3.7164
1987,1,31,0.098964957,0,3.893
1987,2,1,0.097985106,0,3.9123
1987,2,2,0.094392318,0,4.0199
1987,2,3,0.091779382,0,3.9237
1987,2,4,0.08981968,0,3.8441
1987,2,5,0.088186595,0,3.803
1987,2,6,0.085900276,0,3.8377
1987,2,7,0.083940574,0,3.9016
1987,2,8,0.08002117,0,4.041
1987,2,9,0.08002117,0,4.0742
1987,2,10,0.08002117,0.61922,4.2507
1987,2,11,0.078388085,0.74637,4.3696
1987,2,12,0.07773485,1.0073,4.4411
1987,2,13,0.070549276,0,4.5364
1987,2,14,0.071855744,0,4.5878
1987,2,15,0.071855744,0.1476,4.6951
1987,2,16,0.068916191,4.407,4.4073
1987,2,17,0.068262957,11.983,4.1451
1987,2,18,0.074142063,8.274,3.7701
1987,2,19,0.16657468,0.40927,3.7442
1987,2,20,0.205768722,0.19144,4.181
1987,2,21,0.167554531,0.99987,4.1746
1987,2,22,0.138812233,0.80744,4.2736
1987,2,23,0.130646808,2.7349,4.5694
1987,2,24,0.154816467,0.67124,4.5645
1987,2,25,0.156449552,1.6924,4.3128
1987,2,26,0.138812233,2.2971,4.5719
1987,2,27,0.165921446,21.023,4.3875
1987,2,28,0.216873701,1.3313,4.1605
1987,3,1,0.204135637,0,4.4412
1987,3,2,0.167227914,0,4.5811
1987,3,3,0.154163233,0,4.4766
1987,3,4,0.194010509,0,4.5769
1987,3,5,0.192050807,0,4.7985
1987,3,6,0.17637319,0,4.9385
1987,3,7,0.160368956,0,5.1537
1987,3,8,0.120848297,0,5.2919
1987,3,9,0.110723169,0.4655,5.4134
1987,3,10,0.106477148,1.9167,5.2803
1987,3,11,0.087859978,1.3315,5.0713
1987,3,12,0.084920425,7.6122,4.5033
1987,3,13,0.092105999,0.00033602,4.5746
1987,3,14,0.085900276,0.18112,5.0792
1987,3,15,0.080347787,0.47843,5.3023
1987,3,16,0.075121914,0,5.4795
1987,3,17,0.078388085,0.10421,5.5596
1987,3,18,0.076754999,0,5.7247
1987,3,19,0.075448531,0,5.7005
1987,3,20,0.079367936,0.092921,5.7399
1987,3,21,0.081001021,0.012769,5.7187
1987,3,22,0.08328734,0,5.8236
1987,3,23,0.079367936,0,5.9294
1987,3,24,0.070222659,0,6.1491
1987,3,25,0.067609723,0,6.245
1987,3,26,0.06467017,0,6.2692
1987,3,27,0.061730617,0.00096326,5.6992
1987,3,28,0.060424148,0.054861,6.3899
1987,3,29,0.057157978,0,6.4678
1987,3,30,0.055524893,0,6.478
1987,3,31,0.050625638,0,6.4109
1987,4,1,0.055524893,0,6.5161
1987,4,2,0.053565191,0.015457,6.6799
1987,4,3,0.051278872,0,6.5812
1987,4,4,0.049972404,0,6.7978
1987,4,5,0.047359468,0,6.6702
1987,4,6,0.044093298,0,6.8226
1987,4,7,0.044093298,0,6.9487
1987,4,8,0.042460212,0,6.9989
1987,4,9,0.038867425,0,6.6857
1987,4,10,0.038540808,0,6.5591
1987,4,11,0.037560957,0,6.5849
1987,4,12,0.040827127,0,6.6259
1987,4,13,0.037560957,0,6.8065
1987,4,14,0.037560957,0,6.9678
1987,4,15,0.037887574,0,6.8919
1987,4,16,0.035274638,0,7.0665
1987,4,17,0.037560957,0.002509,7.266
1987,4,18,0.035274638,0.045229,7.3625
1987,4,19,0.035927872,0,7.325
1987,4,20,0.032661702,0,7.527
1987,4,21,0.032988319,0,7.6193
1987,4,22,0.031028617,0,7.4449
1987,4,23,0.031028617,0,7.268
1987,4,24,0.031028617,0.093862,7.0623
1987,4,25,0.032988319,0,7.0127
1987,4,26,0.024496276,0,7.1458
1987,4,27,0.028089064,0,7.2763
1987,4,28,0.028415681,0,7.2206
1987,4,29,0.028415681,0,7.0314
1987,4,30,0.028415681,0,7.0736
1987,5,1,0.026455979,0.046259,7.3067
1987,5,2,0.026129362,1.7848,6.9818
1987,5,3,0.017963936,10.191,7.0013
1987,5,4,0.028415681,3.0104,6.108
1987,5,5,0.028415681,0,6.544
1987,5,6,0.029395532,0,7.014
1987,5,7,0.029068915,0,7.2262
1987,5,8,0.028415681,0,7.1484
1987,5,9,0.02743583,0.29077,6.9541
1987,5,10,0.029395532,0.59716,6.9925
1987,5,11,0.026782596,1.3341,6.8189
1987,5,12,0.026129362,0.060798,7.0908
1987,5,13,0.027762447,0.88208,6.8867
1987,5,14,0.025802744,1.0178,6.9019
1987,5,15,0.028742298,0.073297,6.1728
1987,5,16,0.028742298,0.1683,6.8979
1987,5,17,0.032008468,0.092563,7.1185
1987,5,18,0.028415681,0.012769,7.337
1987,5,19,0.028089064,0,7.4651
1987,5,20,0.026782596,0,7.5875
1987,5,21,0.026782596,0,7.4731
1987,5,22,0.026129362,0,7.6629
1987,5,23,0.02514951,0,7.6386
1987,5,24,0.009798511,0,7.5857
1987,5,25,0.021230106,0.29426,7.4363
1987,5,26,0.017637319,0,7.5937
1987,5,27,0.016330851,1.2997,7.6875
1987,5,28,0.016330851,0.0056451,6.6995
1987,5,29,0.016330851,0.053808,6.7772
1987,5,30,0.016330851,0.27267,7.3165
1987,5,31,0.016330851,0.032437,7.0836
1987,6,1,0.016216535,0.025022,7.1555
1987,6,2,0.016683597,0.089583,7.1842
1987,6,3,0.016095687,0,7.4663
1987,6,4,0.0160075,0.50845,7.5387
1987,6,5,0.014844744,2.6539,7.4949
1987,6,6,0.015795199,0.79081,7.3657
1987,6,7,0.015873587,1.9622,7.5137
1987,6,8,0.015883386,0.32872,7.2123
1987,6,9,0.017075538,6.07,7.8375
1987,6,10,0.016526821,4.2084,6.765
1987,6,11,0.027987812,11.909,7.0307
1987,6,12,0.028500601,8.8656,6.4543
1987,6,13,0.076559029,4.9918,6.3131
1987,6,14,0.052258723,0.70943,5.9857
1987,6,15,0.042590859,0.3024,6.2979
1987,6,16,0.026828322,1.6516,7.1368
1987,6,17,0.028301365,5.3605,6.0343
